X,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
4280,Melbourne,2208/380 Little Lonsdale St,1,u,333000,SP,Biggin,8/4/2017,2.8,3000,1,1,0,0,41,2010,Melbourne,-37.8122,144.9582,Northern Metropolitan,17496
4281,Melbourne,402/455 Elizabeth St,2,u,452000,S,RT,13/05/2017,2.8,3000,2,1,0,0,60,2006,Melbourne,-37.8084,144.9602,Northern Metropolitan,17496
4282,Melbourne,203/551 Flinders La,1,u,275000,VB,Whiting,22/04/2017,2.8,3000,1,1,0,0,52,2000,Melbourne,-37.8199,144.9558,Northern Metropolitan,17496
4283,Melbourne,1201/565 Flinders St,2,u,683000,S,MICM,22/04/2017,2.8,3000,2,2,1,1136,88,2009,Melbourne,-37.8211,144.9559,Northern Metropolitan,17496
4284,Melbourne,204/300 Swanston St,2,u,640000,VB,Greg,22/04/2017,2.8,3000,2,1,1,0,66,2005,Melbourne,-37.8106,144.9646,Northern Metropolitan,17496
4285,Mont Albert,1 Howson Ct,4,h,2100000,VB,Harcourts,13/05/2017,11.8,3127,4,2,5,719,271,1950,Whitehorse,-37.812,145.1082,Eastern Metropolitan,2079
4286,Moonee Ponds,907/341 Ascot Vale Rd,2,u,439000,S,Frank,8/4/2017,6.9,3039,2,1,1,0,70,2005,Moonee Valley,-37.7679,144.9245,Western Metropolitan,6232
4287,Moonee Ponds,75 Bowen St,2,h,1040000,S,Nelson,8/4/2017,6.9,3039,2,1,2,313,95,1920,Moonee Valley,-37.7663,144.9098,Western Metropolitan,6232
4288,Moonee Ponds,9 Corio St,3,h,1670000,S,Brad,8/4/2017,6.9,3039,3,2,2,803,166,1915,Moonee Valley,-37.7627,144.9047,Western Metropolitan,6232
4289,Moonee Ponds,99 Eglinton St,4,h,1940000,PI,Frank,8/4/2017,6.9,3039,4,2,3,675,228,1920,Moonee Valley,-37.7686,144.912,Western Metropolitan,6232
4290,Moonee Ponds,27/15 Moore St,2,u,560000,PI,Alexkarbon,8/4/2017,6.9,3039,2,2,1,0,63,2015,Moonee Valley,-37.7675,144.92,Western Metropolitan,6232
4291,Moonee Ponds,109 Waverley St,4,h,1515000,S,Nelson,8/4/2017,6.9,3039,4,2,3,574,203,1910,Moonee Valley,-37.7644,144.9061,Western Metropolitan,6232
4292,Moonee Ponds,119 Park St,5,h,2300000,PI,Nelson,13/05/2017,6.9,3039,5,2,2,597,322,1930,Moonee Valley,-37.7611,144.9095,Western Metropolitan,6232
4293,Moonee Ponds,20 Huntly St,2,h,970000,S,Nelson,20/05/2017,6.9,3039,2,1,2,272,85,1900,Moonee Valley,-37.7641,144.9073,Western Metropolitan,6232
4294,Moonee Ponds,6A McPherson St,3,h,1070000,S,Nelson,20/05/2017,6.9,3039,3,1,2,231,130,1995,Moonee Valley,-37.7616,144.9284,Western Metropolitan,6232
4295,Moonee Ponds,503/341 Ascot Vale Rd,2,u,542000,SA,Hodges,29/04/2017,6.9,3039,2,2,1,0,82,2004,Moonee Valley,-37.7679,144.9245,Western Metropolitan,6232
4296,Moonee Ponds,65 Darling St,3,h,1240000,S,McDonald,29/04/2017,6.9,3039,3,2,2,275,106,1880,Moonee Valley,-37.767,144.9108,Western Metropolitan,6232
4297,Moonee Ponds,25 George St,4,h,955000,S,Woodards,29/04/2017,6.9,3039,4,2,3,431,246,1910,Moonee Valley,-37.7615,144.9094,Western Metropolitan,6232
4298,Murrumbeena,7 Merrimu St,4,h,1656000,S,Mandy,6/5/2017,12.1,3163,4,2,2,651,199,1940,Glen Eira,-37.8879,145.0768,Southern Metropolitan,4442
4299,Murrumbeena,6/51 Murrumbeena Rd,2,u,582000,S,Gary,13/05/2017,12.1,3163,2,1,2,1113,93,2010,Glen Eira,-37.8892,145.0664,Southern Metropolitan,4442
4300,Murrumbeena,5 Donal St,3,h,1255000,S,hockingstuart,22/04/2017,12.1,3163,3,1,2,557,108,1950,Glen Eira,-37.9059,145.0733,Southern Metropolitan,4442
4301,Murrumbeena,1/211 Murrumbeena Rd,2,u,535000,PI,Fletchers,22/04/2017,12.1,3163,2,1,1,77,77,1970,Glen Eira,-37.8999,145.0643,Southern Metropolitan,4442
4302,Murrumbeena,17/41 Murrumbeena Rd,2,u,586000,SP,Fletchers,29/04/2017,12.1,3163,2,2,1,0,75,2013,Glen Eira,-37.8882,145.0666,Southern Metropolitan,4442
4303,Newport,28 Agg St,4,h,1230000,SP,Gunn&Co,6/5/2017,8.4,3015,4,2,1,402,146,1925,Hobsons Bay,-37.8433,144.8774,Western Metropolitan,5498
4304,Newport,74 Challis St,4,h,1560000,S,Village,6/5/2017,8.4,3015,4,2,3,480,235,1940,Hobsons Bay,-37.8439,144.8733,Western Metropolitan,5498
4305,Newport,195 Blackshaws Rd,3,h,975000,S,RT,13/05/2017,8.4,3015,3,2,2,333,192,2010,Hobsons Bay,-37.8334,144.8673,Western Metropolitan,5498
4306,Newport,7 Clyde St,5,h,1820000,SP,Sweeney,13/05/2017,8.4,3015,5,2,7,760,229,1935,Hobsons Bay,-37.8437,144.865,Western Metropolitan,5498
4307,Newport,17 Gordon St,3,t,9.00E+05,S,Greg,13/05/2017,8.4,3015,3,2,2,575,128,2017,Hobsons Bay,-37.8389,144.8666,Western Metropolitan,5498
4308,Newport,139 Blackshaws Rd,4,h,956000,S,Sweeney,22/04/2017,8.4,3015,4,2,4,540,113,1970,Hobsons Bay,-37.8339,144.8716,Western Metropolitan,5498
4309,Newport,74 Oxford St,4,h,1650000,S,Greg,22/04/2017,8.4,3015,4,1,4,837,173,1930,Hobsons Bay,-37.837,144.8772,Western Metropolitan,5498
4310,Newport,74 Alma Tce,4,h,2337000,S,Williams,29/04/2017,8.4,3015,4,2,3,580,222,1890,Hobsons Bay,-37.8477,144.8903,Western Metropolitan,5498
4311,Newport,63 Hobson St,3,h,1075000,SP,Raine,29/04/2017,8.4,3015,3,1,0,452,146,1950,Hobsons Bay,-37.8402,144.8886,Western Metropolitan,5498
4312,Niddrie,21 Ryder St,3,h,810000,S,Barry,8/4/2017,11.2,3042,3,2,1,297,139,1955,Moonee Valley,-37.738,144.8865,Western Metropolitan,2291
4313,Niddrie,2/34 Haldane Rd,2,u,510000,VB,Barry,20/05/2017,11.2,3042,2,1,1,167,69,2013,Moonee Valley,-37.7343,144.8824,Western Metropolitan,2291
4314,Niddrie,4/503 Keilor Rd,1,u,325000,PI,Nelson,20/05/2017,11.2,3042,1,1,1,710,58,2015,Moonee Valley,-37.7355,144.8874,Western Metropolitan,2291
4315,Niddrie,1/79 Coghlan St,3,t,8.00E+05,PI,Barry,29/04/2017,11.2,3042,3,2,2,202,151,2015,Moonee Valley,-37.7418,144.8833,Western Metropolitan,2291
4316,Niddrie,204/4 Hotham Rd,3,u,5.00E+05,SP,Nelson,29/04/2017,11.2,3042,3,1,1,1218,94,2012,Moonee Valley,-37.736,144.8886,Western Metropolitan,2291
4317,Northcote,12/412 High St,2,u,680000,SP,McGrath,6/5/2017,5.5,3070,2,2,1,1106,70,2009,Darebin,-37.7679,144.9994,Northern Metropolitan,11364
4318,Northcote,50 Herbert St,3,h,1300000,SP,Jellis,8/4/2017,5.5,3070,3,1,0,191,108,1915,Darebin,-37.7717,144.995,Northern Metropolitan,11364
4319,Northcote,23A Johnson St,2,h,995000,PI,Purplebricks,8/4/2017,5.5,3070,2,1,2,228,110,2004,Darebin,-37.7634,144.9985,Northern Metropolitan,11364
4320,Northcote,157 Bastings St,5,h,1750000,PI,Nelson,13/05/2017,5.5,3070,5,2,0,406,225,1900,Darebin,-37.7751,145.0099,Northern Metropolitan,11364
4321,Northcote,133 Beavers Rd,2,h,1050000,S,Jellis,29/04/2017,5.5,3070,2,1,1,181,85,1925,Darebin,-37.7659,144.9903,Northern Metropolitan,11364
4322,Northcote,99 Kellett St,3,h,1235000,S,Ray,29/04/2017,5.5,3070,3,1,1,534,127,1960,Darebin,-37.7677,145.0142,Northern Metropolitan,11364
4323,Oak Park,15 Kiama St,2,t,6.00E+05,S,Nelson,6/5/2017,11.5,3046,2,1,1,161,112,2015,Moreland,-37.712,144.9175,Northern Metropolitan,2651
4324,Oak Park,6 The Avenue,3,u,601000,SP,Barry,8/4/2017,11.5,3046,3,1,2,220,90,1990,Moreland,-37.7131,144.9091,Northern Metropolitan,2651
4325,Oak Park,126A Winifred St,3,h,755000,SP,Eview,8/4/2017,11.5,3046,3,2,1,341,170,2003,Moreland,-37.7166,144.9104,Northern Metropolitan,2651
4326,Oak Park,3/21 Lex Gr,3,u,648000,S,Nelson,29/04/2017,11.5,3046,3,1,1,0,94,1998,Moreland,-37.7188,144.9243,Northern Metropolitan,2651
4327,Oakleigh,12 Watsonia St,4,h,1615000,S,Woodards,8/4/2017,14,3166,4,2,2,537,199,1920,Monash,-37.91,145.096,Southern Metropolitan,3224
4328,Oakleigh,1/1438 Dandenong Rd,3,u,655000,PI,Ray,13/05/2017,14,3166,3,1,2,160,104,1970,Monash,-37.8946,145.0944,Southern Metropolitan,3224
4329,Oakleigh,24 Gadd St,5,h,1351000,S,Ray,13/05/2017,14,3166,5,3,2,707,175,1955,Monash,-37.9098,145.097,Southern Metropolitan,3224
4330,Oakleigh,141 Atherton Rd,4,h,1600000,PI,Ray,29/04/2017,14,3166,4,3,4,691,213,1950,Monash,-37.8999,145.0993,Southern Metropolitan,3224
4331,Oakleigh,110 Atkinson St,4,h,1840000,S,Woodards,29/04/2017,14,3166,4,2,2,598,222,1900,Monash,-37.898,145.0928,Southern Metropolitan,3224
4332,Ormond,39 Draper St,5,h,2250000,S,Buxton,8/4/2017,11.8,3204,5,2,2,699,228,1925,Glen Eira,-37.908,145.0502,Southern Metropolitan,3578
4333,Ormond,6/16 Walsh St,2,u,437500,S,Woodards,8/4/2017,11.8,3204,2,1,1,0,74,1970,Glen Eira,-37.9023,145.0461,Southern Metropolitan,3578
4334,Ormond,2/1 Lillimur Rd,3,u,960000,S,hockingstuart,13/05/2017,11.8,3204,3,2,2,199,167,1995,Glen Eira,-37.9034,145.0409,Southern Metropolitan,3578
4335,Ormond,286 Tucker Rd,4,t,1425000,S,Buxton,20/05/2017,11.8,3204,4,2,2,314,189,2000,Glen Eira,-37.9084,145.0532,Southern Metropolitan,3578
4336,Parkville,55 Park Dr,3,h,2790000,S,Collins,20/05/2017,2.6,3052,3,2,1,180,120,1890,Melbourne,-37.7961,144.9538,Northern Metropolitan,2309
4337,Pascoe Vale,62 Devon Rd,3,h,755000,S,Nelson,6/5/2017,9.9,3044,3,2,2,294,110,1950,Moreland,-37.7215,144.9251,Northern Metropolitan,7485
4338,Pascoe Vale,2 Ann St,2,h,999000,S,Nelson,8/4/2017,9.9,3044,2,1,1,587,95,1920,Moreland,-37.7306,144.9357,Northern Metropolitan,7485
4339,Pascoe Vale,115 Derby St,4,h,8.00E+05,S,Nelson,8/4/2017,9.9,3044,4,1,1,593,131,1970,Moreland,-37.7278,144.9463,Northern Metropolitan,7485
4340,Pascoe Vale,9 Bawden Ct,4,h,770000,S,Nelson,13/05/2017,9.9,3044,4,1,2,596,130,1960,Moreland,-37.7195,144.9456,Northern Metropolitan,7485
4341,Pascoe Vale,1/142 Derby St,3,h,585000,S,YPA,13/05/2017,9.9,3044,3,1,1,0,129,2000,Moreland,-37.7243,144.9473,Northern Metropolitan,7485
4342,Pascoe Vale,5 Sims St,3,h,708000,S,hockingstuart,13/05/2017,9.9,3044,3,1,2,321,94,1950,Moreland,-37.7242,144.9424,Northern Metropolitan,7485
4343,Pascoe Vale,10/43 Arndt Rd,2,u,427500,S,hockingstuart,20/05/2017,9.9,3044,2,1,1,134,75,1988,Moreland,-37.7216,144.9292,Northern Metropolitan,7485
4344,Pascoe Vale,5/137 Northumberland Rd,3,t,560000,S,Nelson,20/05/2017,9.9,3044,3,2,1,141,94,2009,Moreland,-37.7177,144.9328,Northern Metropolitan,7485
4345,Pascoe Vale,2A Bolingbroke St,2,t,520000,S,Brad,22/04/2017,9.9,3044,2,1,1,0,82,2011,Moreland,-37.7324,144.9377,Northern Metropolitan,7485
4346,Pascoe Vale,16 Hayes Pde,5,h,958000,S,Nelson,29/04/2017,9.9,3044,5,2,2,706,166,1950,Moreland,-37.7328,144.9281,Northern Metropolitan,7485
4347,Port Melbourne,281 Esplanade East,3,h,1400000,S,Marshall,6/5/2017,3.8,3207,3,3,0,92,105,1910,Port Phillip,-37.8368,144.9463,Southern Metropolitan,8648
4348,Port Melbourne,317/99 Dow St,2,u,520000,VB,Buxton,8/4/2017,3.8,3207,2,1,1,2166,54,2012,Port Phillip,-37.8415,144.9412,Southern Metropolitan,8648
4349,Port Melbourne,301/115 Nott St,2,h,801000,S,Greg,8/4/2017,3.8,3207,2,2,1,0,90,2012,Port Phillip,-37.84,144.939,Southern Metropolitan,8648
4350,Port Melbourne,203 Station St,3,h,2400000,S,Greg,8/4/2017,3.8,3207,3,2,2,368,226,1880,Port Phillip,-37.8323,144.9463,Southern Metropolitan,8648
4351,Port Melbourne,204/52 Nott St,2,u,575000,S,Biggin,13/05/2017,3.8,3207,2,1,1,7159,61,2008,Port Phillip,-37.841,144.9386,Southern Metropolitan,8648
4352,Port Melbourne,130 Clark St,4,h,2700000,S,Marshall,29/04/2017,3.8,3207,4,3,2,317,156,1900,Port Phillip,-37.8346,144.9358,Southern Metropolitan,8648
4353,Port Melbourne,205/15 Pickles St,2,u,6.00E+05,VB,hockingstuart,29/04/2017,3.8,3207,2,1,1,0,61,2005,Port Phillip,-37.8443,144.9442,Southern Metropolitan,8648
4354,Port Melbourne,55/4 Seisman Pl,2,u,1030000,S,Buxton,29/04/2017,3.8,3207,2,2,2,21715,99,2005,Port Phillip,-37.8424,144.9449,Southern Metropolitan,8648
4355,Prahran,303/10 Hillingdon Pl,2,u,645000,S,Gary,13/05/2017,4.5,3181,2,1,1,2842,84,1920,Stonnington,-37.8513,144.9943,Southern Metropolitan,7717
4356,Prahran,7/72 Williams Rd,2,u,550000,SP,Thomson,13/05/2017,4.5,3181,2,1,1,72,69,1976,Stonnington,-37.8542,145.0024,Southern Metropolitan,7717
4357,Prahran,4/605 High St,2,u,630000,S,hockingstuart,20/05/2017,4.5,3181,2,1,1,0,59,1970,Stonnington,-37.8538,145.0088,Southern Metropolitan,7717
4358,Prahran,18/61 High St,2,u,685000,S,hockingstuart,20/05/2017,4.5,3181,2,1,1,8220,87,1965,Stonnington,-37.8508,144.9874,Southern Metropolitan,7717
4359,Prahran,44 Spring St,1,h,860000,PI,hockingstuart,22/04/2017,4.5,3181,1,1,0,108,54,1905,Stonnington,-37.8508,145.0051,Southern Metropolitan,7717
4360,Preston,14 West St,3,h,1190000,S,Barry,6/5/2017,8.8,3072,3,2,2,572,118,1935,Darebin,-37.736,145.0033,Northern Metropolitan,14577
4361,Preston,7 Leicester St,3,h,1121000,S,Barry,8/4/2017,8.8,3072,3,2,3,604,123,1925,Darebin,-37.7438,144.9971,Northern Metropolitan,14577
4362,Preston,53 William St,3,h,917500,S,Nelson,8/4/2017,8.8,3072,3,2,2,472,123,1965,Darebin,-37.7336,145.0022,Northern Metropolitan,14577
4363,Preston,31 Benambra St,3,h,8.00E+05,PI,hockingstuart,13/05/2017,8.8,3072,3,2,2,319,124,1940,Darebin,-37.7334,144.9873,Northern Metropolitan,14577
4364,Preston,3 Carthew Gr,4,h,1075000,S,Nelson,13/05/2017,8.8,3072,4,1,2,521,146,1935,Darebin,-37.7506,144.99,Northern Metropolitan,14577
4365,Preston,33 Grandview Rd,3,h,1.00E+06,VB,Nelson,20/05/2017,8.8,3072,3,1,3,624,145,1950,Darebin,-37.7373,144.9864,Northern Metropolitan,14577
4366,Preston,20 Ambon St,3,h,910000,S,hockingstuart,22/04/2017,8.8,3072,3,1,1,674,90,1955,Darebin,-37.7341,145.0275,Northern Metropolitan,14577
4367,Preston,6 Adams St,3,h,690000,S,RW,29/04/2017,8.8,3072,3,1,2,581,90,1960,Darebin,-37.7536,145.0191,Northern Metropolitan,14577
4368,Preston,39 Malpas St,3,h,1100000,S,Nelson,29/04/2017,8.8,3072,3,2,4,637,124,1950,Darebin,-37.7344,145.0208,Northern Metropolitan,14577
4369,Preston,3/152 Tyler St,1,u,385000,SP,Brad,29/04/2017,8.8,3072,1,1,1,896,65,2011,Darebin,-37.7316,145.0201,Northern Metropolitan,14577
4370,Reservoir,18 Zinnia St,3,h,595000,SP,Barry,6/5/2017,11.2,3073,3,1,1,490,116,1970,Darebin,-37.7152,144.9817,Northern Metropolitan,21650
4371,Reservoir,11 Mais St,4,h,905000,S,hockingstuart,8/4/2017,11.2,3073,4,2,2,696,142,1965,Darebin,-37.7074,145.0276,Northern Metropolitan,21650
4372,Reservoir,33 McMahon Rd,5,h,845000,S,RW,8/4/2017,11.2,3073,5,2,2,676,100,1960,Darebin,-37.7114,145.021,Northern Metropolitan,21650
4373,Reservoir,3/138 Rathcown Rd,3,t,815000,S,Barry,8/4/2017,11.2,3073,3,2,2,213,1,2012,Darebin,-37.7085,145.018,Northern Metropolitan,21650
4374,Reservoir,19 Tovey St,4,h,770000,S,Ray,8/4/2017,11.2,3073,4,3,3,697,213,1970,Darebin,-37.701,144.9993,Northern Metropolitan,21650
4375,Reservoir,22 Wilson Bvd,3,h,610000,S,Barry,8/4/2017,11.2,3073,3,1,2,435,102,1960,Darebin,-37.7054,144.9945,Northern Metropolitan,21650
4376,Reservoir,1 Delaware St,2,h,861500,S,Nelson,13/05/2017,11.2,3073,2,1,1,419,100,1940,Darebin,-37.721,145.016,Northern Metropolitan,21650
4377,Reservoir,21 Henty St,3,h,801000,SP,Love,13/05/2017,11.2,3073,3,1,1,551,115,1950,Darebin,-37.7194,145.0015,Northern Metropolitan,21650
4378,Reservoir,2/6 Merrilands Rd,2,u,490000,S,Ray,13/05/2017,11.2,3073,2,1,1,143,85,2009,Darebin,-37.6955,145.0097,Northern Metropolitan,21650
4379,Reservoir,1/74 Miranda Rd,3,h,605000,S,Love,13/05/2017,11.2,3073,3,1,2,371,112,1950,Darebin,-37.7068,145.0193,Northern Metropolitan,21650
4380,Reservoir,1/209 Purinuan Rd,2,t,652000,S,Nelson,13/05/2017,11.2,3073,2,2,2,254,93,2007,Darebin,-37.7071,145.0108,Northern Metropolitan,21650
4381,Reservoir,2/87 Purinuan Rd,2,h,375000,PI,Nelson,20/05/2017,11.2,3073,2,1,1,101,67,1980,Darebin,-37.7091,145.0259,Northern Metropolitan,21650
4382,Reservoir,4/65 Thackeray Rd,2,u,505000,S,RW,29/04/2017,11.2,3073,2,1,1,110,1,1960,Darebin,-37.7216,145.0099,Northern Metropolitan,21650
4383,Richmond,49 Garfield St,2,t,950000,VB,hockingstuart,6/5/2017,2.6,3121,2,1,1,113,118,2012,Yarra,-37.8119,144.9947,Northern Metropolitan,14949
4384,Richmond,4/39 Hunter St,2,u,1226000,S,hockingstuart,6/5/2017,2.6,3121,2,1,1,826,99,1996,Yarra,-37.821,145.0054,Northern Metropolitan,14949
4385,Richmond,118 Somerset St,3,h,1214000,S,Nelson,6/5/2017,2.6,3121,3,1,0,176,106,1900,Yarra,-37.8162,145.006,Northern Metropolitan,14949
4386,Richmond,308/633 Church St,3,u,790000,SP,Biggin,8/4/2017,2.6,3121,3,1,1,0,90,1999,Yarra,-37.833,144.997,Northern Metropolitan,14949
4387,Richmond,1/2 Little Kent St,2,t,1090000,S,Fletchers,8/4/2017,2.6,3121,2,2,1,0,137,2002,Yarra,-37.8151,145.0003,Northern Metropolitan,14949
4388,Richmond,113A Richmond Tce,3,h,1785000,S,hockingstuart,8/4/2017,2.6,3121,3,1,0,240,115,1958,Yarra,-37.8221,144.9964,Northern Metropolitan,14949
4389,Richmond,106/59 Stawell St,2,u,560000,PI,Ray,8/4/2017,2.6,3121,2,1,1,7455,65,2008,Yarra,-37.822,145.0104,Northern Metropolitan,14949
4390,Richmond,43 Gardner St,2,h,1050000,PI,Biggin,13/05/2017,2.6,3121,2,1,0,134,63.7,1900,Yarra,-37.817,145.0058,Northern Metropolitan,14949
4391,Richmond,6/323 Church St,3,t,1052000,S,Jellis,20/05/2017,2.6,3121,3,1,2,0,100,2010,Yarra,-37.8221,144.9988,Northern Metropolitan,14949
4392,Richmond,2 Portland St,3,h,3.00E+06,VB,Jellis,20/05/2017,2.6,3121,3,2,7,230,204,2011,Yarra,-37.8213,144.9948,Northern Metropolitan,14949
4393,Richmond,3 Kimber St,3,h,1330000,S,Jellis,22/04/2017,2.6,3121,3,1,1,154,95,1900,Yarra,-37.8264,145.0123,Northern Metropolitan,14949
4394,Richmond,2 Moore St,1,h,911000,S,Biggin,29/04/2017,2.6,3121,1,1,0,126,77,1900,Yarra,-37.8259,145.0107,Northern Metropolitan,14949
4395,Rosanna,7/4 Banyule Rd,2,u,615000,S,Miles,29/04/2017,11.4,3084,2,1,1,190,105,1980,Banyule,-37.7437,145.0729,Eastern Metropolitan,3540
4396,Seddon,199 Buckley St,2,h,665000,PI,Village,13/05/2017,6.6,3011,2,1,0,269,80,1900,Maribyrnong,-37.8026,144.8882,Western Metropolitan,2417
4397,South Melbourne,20 Glover St,3,h,2240000,S,Greg,6/5/2017,2.1,3205,3,2,1,197,168,1900,Port Phillip,-37.8395,144.9489,Southern Metropolitan,5943
4398,South Melbourne,8/192 Cecil St,1,u,460000,S,hockingstuart,8/4/2017,2.1,3205,1,1,1,0,42,1970,Port Phillip,-37.8344,144.9581,Southern Metropolitan,5943
4399,South Melbourne,5 Park Pl,2,u,650000,VB,hockingstuart,8/4/2017,2.1,3205,2,1,0,438,2,1900,Port Phillip,-37.8353,144.9599,Southern Metropolitan,5943
4400,South Melbourne,24B Dow St,2,t,1100000,S,Marshall,13/05/2017,2.1,3205,2,1,1,327,75,2004,Port Phillip,-37.8351,144.964,Southern Metropolitan,5943
4401,South Melbourne,27 Lyell St,3,h,1820000,S,WHITEFOX,13/05/2017,2.1,3205,3,1,1,204,105,1910,Port Phillip,-37.8365,144.9497,Southern Metropolitan,5943
4402,South Melbourne,53/39 Dorcas St,3,u,680000,VB,Greg,22/04/2017,2.1,3205,3,2,2,0,110.87,2003,Port Phillip,-37.8309,144.9686,Southern Metropolitan,5943
4403,South Melbourne,411/38 Bank St,3,u,710000,VB,Greg,29/04/2017,2.1,3205,3,2,2,0,150,2001,Port Phillip,-37.8319,144.9682,Southern Metropolitan,5943
4404,South Yarra,14 Moore St,2,h,1214000,S,hockingstuart,8/4/2017,3.3,3141,2,1,0,161,82,1900,Stonnington,-37.8454,144.9891,Southern Metropolitan,14887
4405,South Yarra,9/384 Toorak Rd,2,u,485000,PI,Biggin,8/4/2017,3.3,3141,2,1,0,5467,73,1970,Stonnington,-37.8406,145.0035,Southern Metropolitan,14887
4406,South Yarra,7 Cassell St,2,h,1710000,PI,Jellis,20/05/2017,3.3,3141,2,2,0,208,145,1880,Stonnington,-37.8433,145.0024,Southern Metropolitan,14887
4407,South Yarra,5/9 Rockley Rd,2,u,792500,S,Jellis,22/04/2017,3.3,3141,2,1,1,0,106,1970,Stonnington,-37.8383,144.9995,Southern Metropolitan,14887
4408,South Yarra,13/47 Marne St,1,u,390500,SP,hockingstuart,29/04/2017,3.3,3141,1,1,0,775,46,1960,Melbourne,-37.8354,144.984,Southern Metropolitan,14887
4409,St Kilda,13/220 Barkly St,2,u,610500,SP,Buxton,8/4/2017,6.1,3182,2,2,1,2920,84,2006,Port Phillip,-37.8709,144.9807,Southern Metropolitan,13240
4410,St Kilda,23A Havelock St,2,h,1120000,S,hockingstuart,8/4/2017,6.1,3182,2,1,0,135,74,1930,Port Phillip,-37.8661,144.9802,Southern Metropolitan,13240
4411,St Kilda,2/25 Acland St,2,t,1077000,S,Marshall,13/05/2017,6.1,3182,2,1,1,455,98,1890,Port Phillip,-37.8636,144.9749,Southern Metropolitan,13240
4412,St Kilda,34 Acland St,2,h,1301000,S,Wilson,13/05/2017,6.1,3182,2,1,1,165,97,1910,Port Phillip,-37.8658,144.9774,Southern Metropolitan,13240
4413,St Kilda,25 Fawkner St,2,h,1440000,S,Marshall,13/05/2017,6.1,3182,2,1,2,194,112,1890,Port Phillip,-37.8658,144.9795,Southern Metropolitan,13240
4414,St Kilda,7/29 Marine Pde,3,u,1.00E+06,SP,McGrath,22/04/2017,6.1,3182,3,1,0,0,115,1930,Port Phillip,-37.8718,144.9767,Southern Metropolitan,13240
4415,St Kilda,1/23 Eildon Rd,3,u,1190000,S,Gary,29/04/2017,6.1,3182,3,1,1,460,140,1955,Port Phillip,-37.8623,144.9772,Southern Metropolitan,13240
4416,St Kilda,105/60 Wellington St,2,u,482000,S,McGrath,29/04/2017,6.1,3182,2,1,1,0,54,2004,Port Phillip,-37.857,144.9867,Southern Metropolitan,13240
4417,Strathmore,18 Strathaird St,4,h,810000,PI,Nelson,6/5/2017,9.7,3041,4,1,1,543,137,1960,Moonee Valley,-37.7199,144.9044,Western Metropolitan,3284
4418,Strathmore,8 Jones Ct,3,h,1021000,S,Considine,8/4/2017,9.7,3041,3,2,2,371,183,2014,Moonee Valley,-37.7229,144.9055,Western Metropolitan,3284
4419,Strathmore,186 Mascoma St,5,h,910000,SP,Brad,8/4/2017,9.7,3041,5,2,2,533,204,1965,Moonee Valley,-37.7189,144.9044,Western Metropolitan,3284
4420,Sunshine,54 Ardoyne St,3,h,940000,S,Douglas,6/5/2017,12.6,3020,3,2,2,572,190,1950,Brimbank,-37.7966,144.8256,Western Metropolitan,3755
4421,Sunshine,138 Devonshire Rd,4,h,726000,S,YPA,6/5/2017,12.6,3020,4,2,0,567,95,1950,Brimbank,-37.7866,144.8458,Western Metropolitan,3755
4422,Sunshine,2 Colin St,4,h,990000,S,FN,8/4/2017,12.6,3020,4,1,6,654,189,1950,Brimbank,-37.7803,144.8415,Western Metropolitan,3755
4423,Sunshine,69 Duke St,3,h,710000,S,Village,29/04/2017,12.6,3020,3,1,0,483,93.84,1950,Brimbank,-37.7875,144.8456,Western Metropolitan,3755
4424,Sunshine,73 Monash St,3,h,840000,PI,FN,29/04/2017,12.6,3020,3,1,1,462,108,1930,Brimbank,-37.7894,144.8383,Western Metropolitan,3755
4425,Sunshine North,3 Belmore Rd,4,h,775000,S,Douglas,29/04/2017,13.3,3020,4,1,2,665,147,1980,Brimbank,-37.7662,144.8383,Western Metropolitan,4217
4426,Sunshine North,90 McIntyre Rd,3,h,490000,PI,Douglas,29/04/2017,13.3,3020,3,1,1,546,145,1960,Brimbank,-37.7676,144.8307,Western Metropolitan,4217
4427,Sunshine West,32 Killara St,3,h,716000,S,Barry,6/5/2017,13.5,3020,3,1,1,534,120,1975,Brimbank,-37.7886,144.821,Western Metropolitan,6763
4428,Sunshine West,1/10 Fremont Pde,4,h,515000,SP,Brad,8/4/2017,13.5,3020,4,2,2,332,159,2006,Brimbank,-37.7962,144.8064,Western Metropolitan,6763
4429,Sunshine West,27 Warmington Rd,3,h,530000,S,Barry,8/4/2017,13.5,3020,3,1,1,573,119,1970,Brimbank,-37.8017,144.8258,Western Metropolitan,6763
4430,Sunshine West,91 Hilma St,4,h,685000,S,Bells,13/05/2017,13.5,3020,4,2,2,572,184,1967,Brimbank,-37.7912,144.7979,Western Metropolitan,6763
4431,Sunshine West,133 David Dr,3,t,521000,S,Bells,29/04/2017,13.5,3020,3,3,2,134,124.45,2008,Brimbank,-37.79,144.7886,Western Metropolitan,6763
4432,Sunshine West,100 Links St,3,h,571000,S,GL,29/04/2017,13.5,3020,3,1,1,757,100,1950,Brimbank,-37.7845,144.8088,Western Metropolitan,6763
